,num_employees,income,energy_usage,co2
2610,15457,639829000,60000,96700
2611,9607,479803000,71000,97700
2612,9239,635810000,45000,74100
2613,8401,644123000,57000,87700
2614,8440,518011000,21000,51900
2615,12511,444223000,38000,84100
2616,9539,434671000,33000,75100
2617,11673,658248000,45000,86200
2618,9258,385096000,60000,88300
2619,8082,811393000,40000,80300
2620,10969,570669000,70000,96600
2621,11718,330316000,43000,72300
2622,12973,390803000,29000,64300
2623,14688,181955000,36000,64800
2624,10044,479968000,38000,75400
2625,8254,792482000,43000,85300
2626,6910,702045000,50000,84200
2627,10626,724574000,69000,101100
2628,8079,497045000,46000,75000
2629,9894,651724000,57000,76900
2630,11805,512882000,51000,86200
2631,9578,371485000,51000,89000
2632,9827,510479000,52000,80600
2633,11170,548554000,44000,80800
2634,3940,706867000,47000,82400
2635,7696,297564000,62000,82300
2636,11327,589339000,41000,80000
2637,9499,657803000,42000,78500
2638,10448,666719000,68000,105600
2639,10297,420996000,59000,87700
2640,5986,448175000,55000,83100
2641,10153,365517000,64000,82600
2642,8425,492813000,62000,88900
2643,10818,392874000,51000,72800
2644,11103,663392000,52000,88500
2645,12480,471967000,54000,83800
2646,4622,509802000,73000,104200
2647,9224,537443000,62000,89900
2648,10728,598934000,59000,91600
2649,11084,384290000,30000,65500
2650,12426,421996000,47000,82400
2651,8633,547443000,45000,81200
2652,11630,829585000,31000,75600
2653,10991,613049000,35000,77600
2654,6786,614084000,50000,79600
2655,16000,477530000,47000,79700
2656,9548,425164000,73000,102600
2657,12344,524005000,59000,91300
2658,6775,608329000,40000,74000
2659,11193,517311000,53000,85000
2660,12669,667110000,65000,98900
2661,8624,683395000,40000,77600
2662,7441,581037000,39000,81900
2663,13830,474977000,51000,83300
2664,6900,435366000,54000,92100
2665,9295,506434000,51000,85700
2666,10553,269667000,64000,71400
2667,11616,829227000,35000,72200
2668,9985,467838000,70000,91100
2669,7821,510872000,82000,92700
2670,6702,523860000,41000,77000
2671,11413,696073000,24000,70200
2672,8658,728390000,66000,89000
2673,10899,429554000,35000,74100
2674,12886,561577000,58000,100300
2675,10885,434168000,43000,86400
2676,10409,497507000,55000,86900
2677,14534,407078000,29000,74400
2678,13616,557410000,39000,73200
2679,10661,432026000,40000,72700
2680,6996,671318000,46000,87000
2681,11726,261073000,48000,82200
2682,10506,415450000,67000,97400
2683,14100,602851000,53000,83900
2684,12198,576790000,46000,76700
2685,9900,503254000,33000,76000
2686,6894,651111000,42000,74900
2687,7199,93929000,24000,63500
2688,10656,554108000,43000,77800
2689,7421,371544000,65000,88600
2690,11131,654856000,52000,85300
2691,9110,327031000,82000,97800
2692,7997,423281000,43000,71500
2693,8987,475947000,77000,92900
2694,9808,565925000,58000,89400
2695,7648,624752000,59000,89900
2696,11762,614060000,55000,88100
2697,8250,559340000,43000,81500
2698,6333,375708000,77000,103400
2699,11939,386983000,41000,82100
2700,10130,668300000,48000,86500
2701,12354,632164000,43000,82900
2702,5603,459831000,52000,78800
2703,11271,319048000,66000,84400
2704,6569,395201000,49000,79900
2705,8889,430795000,49000,75000
2706,4874,712290000,62000,89900
2707,9047,430837000,66000,86700
2708,11135,620440000,47000,88000
2709,9906,648096000,62000,87400
2710,10877,604036000,52000,84900
2711,10156,571860000,57000,84100
2712,6935,611280000,33000,77000
2713,5899,526578000,36000,69700
2714,6953,321256000,45000,70200
2715,11989,742305000,61000,93800
2716,14166,383519000,39000,70500
2717,13116,520856000,53000,78600
2718,9581,617225000,32000,67100
2719,8413,303975000,46000,79500
2720,11848,226206000,36000,84100
2721,7211,609160000,66000,84200
2722,11499,419646000,61000,88300
2723,13526,785405000,42000,79200
2724,9666,577310000,44000,84200
2725,11111,395500000,57000,94000
2726,12347,321394000,54000,83500
2727,11158,450165000,55000,86200
2728,13145,414289000,44000,83300
2729,9652,613143000,32000,78600
2730,11872,493830000,48000,88600
2731,13808,594691000,48000,86000
2732,12118,529473000,60000,87900
2733,7662,441500000,56000,86000
2734,11047,521029000,47000,82400
2735,9222,520369000,48000,79900
2736,14241,521086000,49000,78700
2737,10868,520692000,73000,104300
2738,13508,597436000,39000,77300
2739,8103,391200000,52000,71100
2740,8848,451896000,49000,83500
2741,9098,621132000,58000,89800
2742,12414,605737000,54000,90600
2743,9689,425275000,28000,67400
2744,8712,365176000,73000,93700
2745,11576,343666000,57000,83600
2746,9680,483355000,41000,67100
2747,9915,318632000,29000,61100
2748,9808,158267000,33000,69200
2749,9310,621343000,41000,76000
2750,13126,322067000,44000,79300
2751,11833,345643000,52000,75800
2752,13475,224319000,69000,90700
2753,8331,368691000,49000,83700
2754,10346,560184000,33000,73300
2755,11462,341370000,40000,71100
2756,9146,548034000,44000,75000
2757,16101,265374000,50000,79400
2758,14134,479806000,49000,89800
2759,7224,516771000,11000,58500
2760,15473,640258000,40000,75100
2761,10733,289631000,49000,74100
2762,14309,477207000,66000,89000
2763,9124,614402000,43000,82900
2764,9044,448747000,55000,89900
2765,8603,512060000,41000,78100
2766,13724,341835000,44000,79100
2767,15083,609921000,38000,76500
2768,18075,560601000,49000,86900
2769,14799,434183000,37000,75900
2770,12809,509454000,54000,79600
2771,12637,521306000,46000,83500
2772,10734,793287000,65000,100900
2773,9855,624625000,58000,92000
2774,12974,616545000,62000,88200
2775,10032,587106000,62000,94100
2776,4516,502417000,47000,89100
2777,11990,543768000,51000,89800
2778,11088,420910000,38000,76200
2779,9104,449560000,52000,84600
2780,3087,570772000,71000,95600
2781,8063,620991000,57000,88600
2782,8956,389639000,61000,92600
2783,9650,611350000,78000,99500
2784,4600,458127000,67000,88600
2785,8720,708490000,62000,85700
2786,6870,445235000,74000,93200
2787,10914,532321000,67000,101900
2788,12132,556673000,74000,100800
2789,9958,599028000,57000,94400
2790,12680,617559000,31000,71500
2791,16119,429812000,63000,93500
2792,11525,504030000,51000,78000
2793,5978,653327000,27000,66100
2794,11817,541793000,39000,81800
2795,11290,355687000,35000,67900
2796,15269,422900000,55000,90300
2797,12500,525772000,56000,96100
2798,15007,550372000,37000,78100
2799,10528,428646000,61000,90800
2800,9187,814239000,63000,93600
2801,11327,637055000,63000,98900
2802,8645,621695000,58000,90300
2803,11484,456261000,51000,81700
2804,9948,617535000,71000,93900
2805,10942,584302000,44000,83300
2806,12207,799847000,36000,83500
2807,9909,810164000,69000,92300
2808,13365,570352000,39000,75700
2809,9260,446356000,68000,83100
2810,10451,622705000,66000,98800
2811,5510,445306000,44000,79500
2812,8896,591743000,33000,72700
2813,6196,624226000,63000,100300
2814,13045,470181000,44000,78200
2815,10952,522334000,17000,63700
2816,10473,444679000,57000,81900
2817,7959,395425000,53000,83500
2818,10580,281388000,69000,88700
2819,13642,201232000,47000,71000
2820,11493,377955000,33000,66800
2821,16316,466014000,60000,98600
2822,12851,552731000,45000,84000
2823,11623,561253000,28000,70000
2824,7859,539212000,54000,82700
2825,11651,474922000,52000,92600
2826,8796,520032000,34000,70500
2827,13694,569275000,40000,85000
2828,6617,465725000,62000,83300
2829,10513,526110000,41000,79300
2830,13812,579526000,69000,93800
2831,10061,385433000,38000,71500
2832,10567,635680000,39000,84400
2833,10306,669600000,43000,87600
2834,9823,423080000,46000,74500
2835,7153,599081000,48000,84900
2836,10697,617538000,57000,82200
2837,11096,647842000,69000,91100
2838,13211,493842000,29000,73400
2839,12289,507133000,43000,83500
2840,14685,297177000,65000,87800
2841,11861,617546000,42000,73500
2842,15358,512814000,39000,72800
2843,14258,616935000,67000,95900
2844,14983,524751000,63000,98800
2845,9974,388958000,31000,75700
2846,9843,546133000,64000,91100
2847,8288,721618000,70000,96400
2848,7816,322992000,52000,81000
2849,13035,630308000,41000,84600
2850,9403,517614000,37000,75900
2851,14231,685059000,60000,88800
2852,10161,411484000,45000,84800
2853,8477,571576000,54000,86800
2854,11612,563200000,38000,69700
2855,7332,510462000,59000,82800
2856,7854,571654000,49000,82000
2857,6791,638818000,59000,88500
2858,11070,442298000,52000,84000
2859,13011,587791000,67000,94600
2860,14725,713737000,37000,78400
2861,16290,563517000,50000,79200
2862,10267,473503000,56000,77800
2863,10636,492631000,26000,66600
2864,11701,662452000,46000,82000
2865,13243,446480000,74000,94000
2866,12766,526527000,44000,82800
2867,10645,328047000,53000,82800
2868,12627,417392000,45000,79900
2869,10385,614564000,49000,88300
2870,5736,359299000,71000,88200
2871,6652,648164000,36000,73900
2872,7739,719269000,35000,68800
2873,14384,417930000,53000,84700
2874,11324,391905000,73000,96700
2875,8525,343120000,50000,74900
2876,9613,727781000,43000,84100
2877,12708,550573000,70000,102600
2878,9420,474813000,48000,80800
2879,7123,387127000,58000,91400
2880,14333,383346000,36000,74300
2881,11155,390169000,36000,76100
2882,13598,693236000,59000,82800
2883,8867,422518000,49000,76400
2884,12314,531843000,58000,83700
2885,9593,554445000,60000,86000
2886,7792,371536000,50000,78500
2887,10629,627461000,39000,86600
2888,9828,487283000,53000,75900
2889,15319,656745000,44000,89300
2890,8696,123358000,27000,63400
2891,7894,649249000,53000,95700
2892,9380,496747000,47000,83000
2893,13955,521542000,34000,71900
2894,8847,447119000,50000,81300
2895,6658,484963000,24000,62900
2896,10484,438448000,51000,86700
2897,9477,325966000,53000,84600
2898,6709,428653000,61000,95100
2899,11820,740273000,43000,83500
2900,9819,585482000,65000,88600
2901,8473,548701000,51000,80500
2902,8003,551871000,52000,89800
2903,15148,602152000,60000,94100
2904,7704,661521000,67000,91500
2905,10428,602894000,28000,63800
2906,5647,281226000,36000,64000
2907,10850,638219000,50000,83300
2908,7954,592665000,51000,83600
2909,17853,499410000,56000,88000
2910,11351,577025000,61000,90000
2911,11763,653829000,57000,82200
2912,15447,583255000,41000,74000
2913,10455,509735000,43000,72900
2914,6855,268205000,59000,82100
2915,11955,404290000,59000,84400
2916,6986,361875000,56000,90000
2917,8198,413418000,72000,95600
2918,11953,553657000,58000,81900
2919,8252,541524000,63000,98400
2920,11610,747892000,51000,85300
2921,7315,713095000,57000,90300
2922,10272,510234000,58000,89600
2923,10341,478950000,43000,75600
2924,9129,616751000,66000,88100
2925,9634,581757000,41000,81900
2926,13887,427710000,42000,83700
2927,10997,502493000,54000,86400
2928,8205,645874000,43000,78200
2929,16184,588609000,54000,91600
2930,8898,492407000,39000,74200
2931,9387,627112000,44000,80700
2932,10596,517201000,49000,77300
2933,7544,233237000,48000,84100
2934,11237,694210000,42000,81400
2935,13886,675245000,23000,62600
2936,10022,340783000,74000,88100
2937,7216,684519000,47000,66700
2938,10118,540961000,57000,84500
2939,9973,512520000,51000,82700
2940,9053,649958000,67000,91600
2941,10775,602274000,40000,84100
2942,13044,389661000,35000,76700
2943,8437,576147000,60000,88700
2944,12796,308160000,31000,63000
2945,9187,522309000,52000,83400
2946,11949,693652000,65000,94600
2947,13632,558756000,37000,79800
2948,14540,441688000,57000,83000
2949,3226,588220000,40000,80600
2950,13575,592013000,62000,86100
2951,6811,325759000,67000,82700
2952,11596,412443000,60000,84900
2953,11431,384301000,43000,79800
2954,7587,439208000,57000,88600
2955,9188,426647000,36000,69200
2956,9664,549749000,58000,74300
2957,8432,598460000,54000,95300
2958,11230,692385000,56000,78400
2959,9412,380553000,76000,97200
2960,11797,380327000,62000,82200
2961,9235,638607000,74000,95000
2962,8216,572817000,53000,85600
2963,9041,483462000,54000,85400
2964,9134,591625000,62000,97000
2965,12111,388908000,58000,86200
2966,6699,636754000,41000,76100
2967,10850,436031000,38000,83400
2968,14808,622890000,53000,90400
2969,5975,558288000,57000,87900
2970,11407,463663000,62000,85700
2971,14408,687306000,56000,87100
2972,10509,615505000,52000,82100
2973,9449,554509000,45000,85500
2974,5474,674263000,53000,80200
2975,9773,497370000,44000,72200
2976,10249,368409000,43000,78100
2977,7935,541155000,43000,83500
2978,9468,439101000,63000,95100
2979,8555,321313000,32000,70900
2980,13180,598529000,49000,83800
2981,6488,712385000,43000,79700
2982,13847,354049000,57000,75900
2983,8012,444849000,59000,87200
2984,12380,250496000,51000,77700
2985,9552,537441000,53000,82400
2986,11374,867991000,66000,98100
2987,8063,600509000,44000,72500
2988,12311,655239000,55000,90200
2989,13903,604397000,41000,86200
2990,8470,750202000,46000,82600
2991,11204,667867000,41000,90600
2992,10795,617736000,55000,95200
2993,11978,521001000,39000,75800
2994,12550,441523000,46000,77700
2995,15117,845491000,54000,105300
2996,11793,570158000,64000,78800
2997,13722,477996000,73000,97200
2998,9549,244413000,49000,79500
2999,7490,707761000,52000,78200
3000,7182,423224000,41000,73600
3001,11789,222945000,54000,74800
3002,15996,535843000,72000,96400
3003,8627,626722000,46000,81000
3004,7392,521226000,36000,70600
3005,10522,788593000,53000,94500
3006,11337,470132000,58000,88300
3007,8279,483827000,55000,73400
3008,12364,504466000,53000,78800
3009,10935,443940000,58000,84300
3010,9826,426473000,68000,93100
3011,10483,450112000,33000,66400
3012,15348,555235000,57000,95200
3013,11090,745483000,18000,66300
3014,8729,244343000,35000,77700
3015,7437,403066000,57000,80900
3016,12994,445110000,58000,89200
3017,10875,522437000,22000,65600
3018,7111,486776000,42000,74500
3019,5854,554106000,48000,85600
3020,15282,540461000,48000,72700
3021,13796,587635000,51000,82000
3022,8839,436039000,38000,75900
3023,7404,522541000,38000,73000
3024,8979,417838000,55000,87100
3025,15224,641647000,53000,80400
3026,11295,315057000,56000,82100
3027,11531,474303000,43000,78000
3028,10126,372656000,36000,72500
3029,9100,506637000,37000,66400
3030,9794,554049000,41000,76900
3031,11358,452834000,58000,88300
3032,8770,649937000,40000,81300
3033,6830,477401000,48000,81900
3034,4839,605280000,42000,76900
3035,7941,576827000,61000,85500
3036,6828,630663000,45000,75300
3037,10678,648486000,41000,76200
3038,10626,623618000,63000,91700
3039,16596,525811000,61000,91500
3040,12408,640001000,53000,88400
3041,11617,474498000,50000,90600
3042,7710,344468000,57000,84600
3043,8697,472748000,39000,69900
3044,7536,585450000,56000,79600
3045,8864,445660000,57000,77500
3046,9961,276681000,39000,62100
3047,10684,506768000,53000,88100
3048,13524,547767000,60000,81900
3049,7872,556702000,71000,87200
3050,11808,525775000,51000,77100
3051,9828,603955000,37000,75900
3052,10869,552011000,40000,68700
3053,10786,465615000,49000,72500
3054,12651,467721000,56000,88400
3055,10544,355084000,63000,82800
3056,14107,521923000,54000,89800
3057,11279,610792000,20000,68400
3058,8370,533479000,60000,82100
3059,14013,488008000,38000,76100
3060,8868,575721000,50000,85300
3061,12765,560856000,45000,84900
3062,13561,569875000,21000,64400
3063,12219,395122000,53000,83300
3064,8705,601182000,59000,96900
3065,6534,514115000,43000,68400
3066,11589,728850000,47000,90800
3067,11253,460847000,60000,81500
3068,13591,516829000,54000,83400
3069,11172,369433000,27000,65000
3070,14411,330868000,30000,62700
3071,5352,482389000,26000,68100
3072,10051,213320000,29000,63400
3073,8781,528538000,52000,78800
3074,14152,340974000,51000,82300
3075,6693,572697000,57000,84700
3076,13010,614356000,49000,86000
3077,12025,488857000,39000,78200
3078,11401,581312000,70000,92900
3079,7280,425913000,40000,74700
3080,11548,460545000,29000,65000
3081,13762,334972000,66000,99000
3082,11896,433388000,51000,84300
3083,13739,605467000,54000,99600
3084,11181,572692000,37000,87100
3085,11615,406463000,56000,80900
3086,12551,722046000,84000,103200
3087,13468,643518000,52000,86800
3088,9157,483925000,40000,78300
3089,11096,348932000,49000,78300
3090,15465,539246000,74000,102300
3091,10898,498499000,38000,72300
3092,7383,280149000,50000,82900
3093,7548,472334000,53000,88100
3094,10136,487717000,29000,58000
3095,15021,492922000,36000,76300
3096,10328,663916000,48000,79800
3097,8046,415726000,43000,69100
3098,9315,628766000,48000,87400
3099,9937,597550000,51000,87700
3100,9305,316415000,45000,77800
3101,11280,455327000,61000,89800
3102,12662,633339000,48000,93700
3103,8454,616625000,60000,89700
3104,7321,652707000,66000,92000
3105,15715,542135000,72000,99300
3106,7493,426501000,47000,75400
3107,15619,177098000,49000,79100
3108,12125,498887000,16000,66500
3109,16060,365063000,50000,84500
3110,7264,487177000,45000,81900
3111,9184,498295000,66000,86700
3112,9657,475195000,37000,77100
3113,8220,387858000,29000,75600
3114,14487,528749000,60000,91700
3115,17086,697169000,54000,84400
3116,10618,380468000,62000,78900
3117,10484,811017000,56000,97700
